Make,Model,Variant,Ex-Showroom_Price,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range,Displacement_num,Power_num,Torque_num,Engine_Efficiency,Seating_Category,Price_Segment
Renault,Kwid,Rxt 0.8,413290,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28 litres,Petrol,1490 mm,3731 mm,1580 mm,Hatchback,5.0,25.17 km/litre,22 km/litre,25.17 km/litre,14.16 km/kg,669 kg,5,184 mm,Ventilated Disc,Drum,MacPherson Struts With Lower Transverse Links,Twist beam suspension with coil spring,1490 mm,1540 mm,165/70 R14,165/70 R14,Electric Power,All Windows,Yes,Smart Key,Digital,Digital,Not on offer,Yes,5.0,Fabric,Manual,2422 mm,165/70 R14,1,Yes,CD Player with USB & Aux-in,1,1,"2 Years / 50,000 Kms (Whichever comes earlier)",1,Internal,300 litres,1,1,1,Digital,Front,1,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Digital,1,5.2 meter,1,Co-Driver Only,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,Driver frontal airbag,1,1,1,1,1.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,799.0,54.0,72.0,0.06758448060075094,Small_Family,Budget
Renault,Kwid,Rxt 1.0,433290,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28 litres,Petrol,1490 mm,3731 mm,1579 mm,Hatchback,5.0,25.17 km/litre,22 km/litre,23.01 km/litre,14.16 km/kg,669 kg,5,184 mm,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490 mm,1540 mm,165/70 R14,165/70 R14,Electric Power,Only Front Windows,Yes,Remote,Digital,Digital,Not on offer,Yes,5.0,Fabric,Manual,2422 mm,165/70 R14,1,Yes,CD Player with USB & Aux-in,1,1,"2 Years / 50,000 Kms (Whichever comes earlier)",1,Internal,300 litres,1,1,1,Digital,Front,1,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,Driver frontal airbag,1,1,1,1,1.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,999.0,68.0,91.0,0.06806806806806807,Small_Family,Budget
Renault,Kwid,Climber 1.0 Mt,454490,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28 litres,Petrol,1490 mm,3731 mm,1579 mm,Hatchback,5.0,25.17 km/litre,22 km/litre,23.01 km/litre,14.16 km/kg,669 kg,5,184 mm,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490 mm,1540 mm,165/70 R14,165/70 R14,Electric Power,Only Front Windows,Yes,Remote,Digital,Digital,Not on offer,Yes,5.0,Fabric,Manual,2422 mm,165/70 R14,1,Yes,CD Player with USB & Aux-in,1,1,"2 Years / 50,000 Kms (Whichever comes earlier)",1,Internal,300 litres,1,1,1,Digital,Front,1,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,2510 kg,Driver frontal airbag,1,1,1,1,1.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Yes,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,999.0,68.0,91.0,0.06806806806806807,Small_Family,Budget
Renault,Kwid,Rxt Amt 1.0,463290,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28 litres,Petrol,1490 mm,3731 mm,1579 mm,Hatchback,5.0,25.17 km/litre,22 km/litre,24.04 km/litre,14.16 km/kg,669 kg,5,184 mm,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490 mm,1540 mm,165/70 R14,165/70 R14,Electric Power,Only Front Windows,Yes,Remote,Digital,Digital,Digital,Yes,5.0,Fabric,Automatic,2422 mm,165/70 R14,1,Yes,CD/MP3/DVD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Internal,300 litres,1,1,1,Digital,Front,1,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,2510 kg,Driver frontal airbag,1,1,1,1,1.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,999.0,68.0,91.0,0.06806806806806807,Small_Family,Budget
Renault,Kwid,Climber Amt 1.0,484490,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28 litres,Petrol,1490 mm,3731 mm,1579 mm,Hatchback,5.0,25.17 km/litre,22 km/litre,24.04 km/litre,14.16 km/kg,669 kg,5,184 mm,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490 mm,1540 mm,165/70 R14,165/70 R14,Electric Power,Only Front Windows,Yes,Remote,Digital,Digital,Digital,Yes,5.0,Fabric,Automatic,2422 mm,165/70 R14,1,Yes,CD/MP3/DVD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Internal,300 litres,1,1,1,Digital,Front,1,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,2510 kg,Driver frontal airbag,1,1,1,1,1.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Yes,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,999.0,68.0,91.0,0.06806806806806807,Small_Family,Budget
Renault,Kwid,Rxt (O) 1.0,440990,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28 litres,Petrol,1490 mm,3731 mm,1579 mm,Hatchback,5.0,25.17 km/litre,22 km/litre,23.01 km/litre,14.16 km/kg,669 kg,5,184 mm,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490 mm,1540 mm,165/70 R14,165/70 R14,Electric Power,Only Front Windows,Yes,Remote,Digital,Digital,Not on offer,Yes,5.0,Fabric,Manual,2422 mm,165/70 R14,1,Yes,CD Player with USB & Aux-in,1,1,"2 Years / 50,000 Kms (Whichever comes earlier)",1,Internal,300 litres,1,1,1,Digital,Front,1,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,999.0,68.0,91.0,0.06806806806806807,Small_Family,Budget
Renault,Kwid,Rxt (O) Amt 1.0,470990,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28 litres,Petrol,1490 mm,3731 mm,1579 mm,Hatchback,5.0,25.17 km/litre,22 km/litre,23.01 km/litre,14.16 km/kg,669 kg,5,184 mm,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490 mm,1540 mm,165/70 R14,165/70 R14,Electric Power,Only Front Windows,Yes,Remote,Digital,Digital,Not on offer,Yes,5.0,Fabric,Automatic,2422 mm,165/70 R14,1,Yes,CD Player with USB & Aux-in,1,1,"2 Years / 50,000 Kms (Whichever comes earlier)",1,Internal,300 litres,1,1,1,Digital,Front,1,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,999.0,68.0,91.0,0.06806806806806807,Small_Family,Budget
Renault,Kwid,Climber (O) Mt 1.0,462190,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28 litres,Petrol,1490 mm,3731 mm,1579 mm,Hatchback,5.0,25.17 km/litre,22 km/litre,23.01 km/litre,14.16 km/kg,669 kg,5,184 mm,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490 mm,1540 mm,165/70 R14,165/70 R14,Electric Power,All Windows,Yes,Remote,Digital,Digital,Not on offer,Yes,5.0,Fabric,Manual,2422 mm,165/70 R14,1,Yes,CD Player with USB & Aux-in,1,1,"2 Years / 50,000 Kms (Whichever comes earlier)",1,Internal,300 litres,1,1,1,Digital,Front,1,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Yes,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,999.0,68.0,91.0,0.06806806806806807,Small_Family,Budget
Renault,Kwid,Climber (O) Amt 1.0,492190,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28 litres,Petrol,1490 mm,3731 mm,1579 mm,Hatchback,5.0,25.17 km/litre,22 km/litre,24.04 km/litre,14.16 km/kg,669 kg,5,184 mm,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,1490 mm,1540 mm,165/70 R14,165/70 R14,Electric Power,All Windows,Yes,Remote,Digital,Digital,Digital,Yes,5.0,Fabric,Automatic,2422 mm,165/70 R14,1,Yes,CD/MP3/DVD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Internal,300 litres,1,1,1,Digital,Front,1,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Yes,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,999.0,68.0,91.0,0.06806806806806807,Small_Family,Budget
Maruti Suzuki,Eeco,5 Str,352136,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40 litres,Petrol,1800 mm,3675 mm,1475 mm,MPV,5.0,12 km/litre,15 km/litre,15 km/litre,14.16 km/kg,920 kg,5,160 mm,Ventilated Disc,Drum,McPherson struts,3 Link Rigid,1280 mm,1290 mm,155 R13 LT,155 R13 LT,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2350 mm,155 R13 LT,1,Yes,Not on offer,1,1,2 years /40000 Kms (years/distance whichever comes first),1,Internal,400 litres,1,1,1,Digital,Not on offer,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Manual,Digital,Manual,Analog + Digital,1,4.5 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,1510 kg,Driver frontal airbag,1,1,1,1,1.0,9.9,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Rear Reading Lamp,Rear sensors,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1196.0,73.0,101.0,0.061036789297658864,Small_Family,Budget
Maruti Suzuki,Eeco,7 Str,380573,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40 litres,Petrol,1800 mm,3675 mm,1475 mm,MPV,5.0,12 km/litre,15 km/litre,15 km/litre,14.16 km/kg,940 kg,5,160 mm,Ventilated Disc,Drum,McPherson struts,3 Link Rigid,1280 mm,1290 mm,155 R13 LT,155 R13 LT,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Not on offer,Yes,7.0,Fabric,Manual,2350 mm,155 R13 LT,1,Yes,Not on offer,1,1,2 years /40000 Kms (years/distance whichever comes first),1,Internal,250 litres,1,1,1,Digital,Not on offer,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,4.5 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,1540 kg,Driver frontal airbag,1,1,1,1,1.0,9.9,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1196.0,74.0,101.0,0.061872909698996656,Family,Budget
Maruti Suzuki,Eeco,5 Str With Ac+Htr,392967,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40 litres,Petrol,1800 mm,3675 mm,1475 mm,MPV,5.0,11 km/litre,15 km/litre,15 km/litre,14.16 km/kg,928 kg,5,160 mm,Ventilated Disc,Drum,McPherson struts,3 Link Rigid,1280 mm,1290 mm,155 R13 LT,155 R13 LT,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2350 mm,155 R13 LT,1,Yes,Not on offer,1,1,2 years /40000 Kms (years/distance whichever comes first),1,Internal,400 litres,1,1,1,Digital,Not on offer,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Manual,Digital,Manual,Analog + Digital,1,4.5 meter,1,Co-Driver Only,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,1510 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,3.7870289219982474,9.9,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1196.0,73.0,101.0,0.061036789297658864,Small_Family,Budget
Maruti Suzuki,Eeco,5 Str With Ac+Htr Cng,466057,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40 litres,CNG,1800 mm,3675 mm,1475 mm,MPV,5.0,12 km/litre,22 km/litre,23 km/litre,20 km/kg,1050 kg,5,160 mm,Ventilated Disc,Drum,McPherson Strut,3 Link Rigid,1280 mm,1290 mm,155 R13 LT,155 R13 LT,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2350 mm,155 R13 LT,1,Yes,Not on offer,1,1,2 years /40000 Kms (years/distance whichever comes first),1,Internal,400 litres,1,1,1,Digital,Not on offer,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Manual,Digital,Manual,Analog + Digital,1,4.5 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,1510 kg,Driver frontal airbag,1,1,1,1,1.0,9.9,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1196.0,62.0,85.0,0.051839464882943144,Small_Family,Budget
Maruti Suzuki,Eeco,5 Str With Htr Cng,425255,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40 litres,CNG,1800 mm,3675 mm,1475 mm,MPV,5.0,12 km/litre,22 km/litre,23 km/litre,20 km/kg,1030 kg,5,160 mm,Ventilated Disc,Drum,McPherson struts,3 Link Rigid,1280 mm,1290 mm,155 R13 LT,155 R13 LT,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2350 mm,155 R13 LT,1,Yes,Not on offer,1,1,2 years /40000 Kms (years/distance whichever comes first),1,Internal,400 litres,1,1,1,Digital,Not on offer,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Manual,Digital,Manual,Analog + Digital,1,4.5 meter,1,Driver & Front Passenger,Not Applicable,Heater,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,1510 kg,Driver frontal airbag,1,1,1,1,1.0,9.9,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1196.0,62.0,85.0,0.051839464882943144,Small_Family,Budget
Maruti Suzuki,Alto K10,Lxi,377588,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1475 mm,3545 mm,1490 mm,Hatchback,5.0,14 km/litre,17 km/litre,24.07 km/litre,14.16 km/kg,745 kg,5,160 mm,Ventilated Disc,Drum,Gas Filled Mc Pherson Strut,3-link rigid axle Suspension,1295 mm,1290 mm,155/65R13,155/65R13,Yes,All Windows,Yes,Smart Key,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2360 mm,155/65R13,1,Yes,Not on offer,1,1,2 years /40000 Kms (years/distance whichever comes first),1,Internal,177 litres,1,1,1,Digital,Front,1,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,4.6 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,1210 kg,Driver frontal airbag,1,1,1,1,1.0,16.5:1,"Rake, Reach",tubeless tyre,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,998.0,68.0,90.0,0.06813627254509018,Small_Family,Budget
Maruti Suzuki,Alto K10,Vxi,394036,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1475 mm,3545 mm,1490 mm,Hatchback,5.0,14 km/litre,17 km/litre,24.07 km/litre,14.16 km/kg,750 kg,5,160 mm,Ventilated Disc,Drum,Gas Filled Mc Pherson Strut,3-link rigid axle Suspension,1295 mm,1290 mm,155/65R13,155/65R13,Yes,Only Front Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2360 mm,155/65R13,1,Yes,CD/MP3 Player,1,1,2 years /40000 Kms (years/distance whichever comes first),1,Internal,177 litres,1,1,1,Digital,Front,1,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,4.6 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,1210 kg,Driver frontal airbag,1,1,1,1,1.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,998.0,68.0,90.0,0.06813627254509018,Small_Family,Budget
